177589,"Которая мою жестокость умаляет,"
177615,Когда тиран сих стран толь злобен и бесчинен?
177656,Уж алчный меч его был в гневе обнажен
177661,И в ярости из них никто не поражен.
177666,И скончивай страны сей злые времена!
177684,"Чтоб я умерил гнев, и слезы проливает."
177711,О смерть! противный час! минута вселютейша!
177719,"И кто бы мог снести зла счастия гоненье,"
177720,"Болезни, нищету и сильных нападенье,"
177725,"Во обстоятельствах таких нам смерть нужна,"
177728,"Страшна, — — — но весь сей страх прейдет, — — — прейдет мгновенно."
177729,Умри! — — — но что потом в несчастной сей стране
177745,О место полно бедств! позор прескверных дел!
177767,"Дай время ярости, доколе мысли люты."
177768,"Прейдут сии, прейдут жестокие минуты."
177778,"Увы! пойдет во гроб, — колико даст мне мук!"
177805,"Ты думаешь, что я свой долг позабываю"
177812,"Предупреждай сей гнев, доколе время есть."
177836,При отвращении сердец влечет нам стыд.
177867,"Внемли Офелиин в тоске прискорбный глас,"
177902,И в токах пред тобой кровавых трепетала.
177904,"И, испуская дух, томиться и страдать."
177964,За Гамлетом убить им велено Гертруду:
177968,Но что нам в пагубе несчастных сих печали? — — —
178034,"Кем Гамлет поражен, и смерть его отмстите! — — —"
178036,Несчастный князь!
178061,Жестокой!
178074,Сей варвар моего родителя убил.
178088,"В какой ты горести мя, Гамлет, оставляешь!"
178114,"Там, оба пременив несчастных имена, — — —"
178133,И смрадному его убийце жизнь оставлю?
178160,"Ин, дух, страдай! воздам достойну плату злобе,"
178166,"И смерть твоя, и жизнь мученье мне сулит,"
178174,"Сего ли для ты жизнь несчастныя продлил,"
178213,Чтоб им меня убить и с матерью моею.
178250,Я душу яростью наполненну имел
178254,"Тиран по лествице вниз замка нисходил,"
178341,Я здесь осуждена под стражею страдать.
178343,"И от привычки злой претерпевать умею,"
178353,Несчастной мне к тому ни малых нет признаков.
178390,И рода моего убийцу ненавижу;
178425,"Жестоку мне тоску и жалкую разлуку,"
178426,Я бодро шествую на эту злую муку.
178429,Несчастливым времен жестоки все премены.
178442,И бременем своим несчастливую старость
178508,"Оставь меня в тоске, останься в мыслях сих."
178510,"Мне время отъезжать, а я лишь только плачу."
178518,"Ты плачешь, а сама отселе отъезжаешь?"
178535,Несчастными почесть? Мне много счастья в них!
178553,Оснельду в пеленах невольницей оставил?
178561,"Но, может быть?.. Увы! Ты плач усугубляешь."
178565,"Оставь невольницей Оснельду в жизни слезной,"
178661,"Мятусь, и лютого злодея видя в горе."
178687,Но сколько воинов смерть алчна пожрала?
178693,"Когда на жертву нас злой смерти долг приносит,"
178721,И защищение с отмщением мешаем.
178723,"Какое имя ты, лесть груба, злу дала?"
178732,"В сей час, в сей злейший час иду из градских стен"
178812,"И стала б обо мне, несчастном, сожалеть."
178824,"И в гневе извлеки дыхание мое,"
178829,"Так ведай, что меня во град с кровава бою"
178852,"Страдай теперь, душа, страдай, душа моя!"
178861,"Оставленна в стыде, оставленна во гневе?!"
178864,"Мне ты, ах, ты дала жестокий сей удар."
178866,"А кто несчастлив, тот и без пороков беден."
178868,"Позналася в бедах, в неволе возросла,"
178905,"Дай смерть себе,"
178910,Но срамно умереть своих убийством рук.
178940,О время рока злого!
178956,В которую страну несчастна отлучаешь?
178987,На что обманывать несчастную меня?
179034,"Не плачь толь горестно, не сетуй без отрады;"
179035,"Ах, либо и прейдут часы сея досады."
179036,Могу ль не плакать я в случаях таковых?
179047,Зовущие на смерть по накрам громки бои
179059,Таков есть наш народ в сражении жестоком:
179065,"За малодушие князь видел Киев гнев,"
179112,На мя на самого жестокость обращают
179118,"А сей лютейший яд противных мне кровей,"
179132,В Хореве каковый таился лютый яд.
179136,"Оставь, о государь, от ревности вину!"
179151,Какую злую мысль ты тщился расплодить?!
179170,"Представлен пред глаза несчастныя девицы,"
179201,Которая меня злым жалом уязвляет.
179205,Да мой умножит гнев жестокою судьбою
179221,Ты лютой львицею в глухих лесах рожденна
179224,"Или свершай свой гнев, оставя брани, делом"
179228,"Не умножай во мне ты больше гнева люта, —"
179232,Хорев изменник стал?! Хорев тебе неверен?!
179271,"И ежели она во гнев тебя приводит,"
179274,"Не мни лишь ты, чтоб он имел толь злую мысль."
179286,"Воспламенения несчастныя души,"
179312,Но нечего уже мне смерти злой отдать:
179327,За коей пленников несчастных повлекут
179337,Подайте варварства на сей жестокий час;
179379,"Спиралися враги, бросая смерть во град."
179425,И всадника на смерть оставил пеша в поле.
179426,"Во опасении Хорев вторичном был,"
179428,"Шелом с главы упал, а он на смерть остался,"
179430,"Се воинство опять за ним на смерть спешит,"
179441,О злое рока жало!
179466,Или оставлен свет в неправде без боязни?!
179490,"Отчаян, горестно терзаясь и стоная,"
179498,Тобой к жестокому смятению даны.
179505,"Ты плачешь… ах, княжна!"
179511,"Я — твой лютейший враг, снимай с главы корону!"
179515,О дщерь! О плод несчастный!
179521,Где я?!.. И что я стал?!.. День злобный! Лютый час!
179526,В какие мрачные пещеры ты идешь?!.
179666,"Валерия видно оставил он ради того, что очень бы уже подозрительно было обоих потерять младенцев колыбельных, а из дву их пал, видно, жребий на меньшого."
179694,"Как же не от того; вить Бог грешника без попа простить не может, а вить и ты не без греха-то таки. Ты же девушка молоденькая, так хотя не делом, ин мыслию согрешишь: един Бог без греха, а мы все грешники."
179773,"Негодные дела сами к наказанию пригибаются. Что бы ты сделал, ежели бы я сто рублев украл?"
179858,"Я, сударь, и в бедности моей этой подлости не имею, чтобы мне утешаться воображением денег."
179898,"Мороз меня по коже подирает. Пришло преставление света. Гибну! Гибну! Горю! Тону! Помогите! Умираю! Ввергаюся во ад! Мучуся! Стражду, стражду!"
179900,"Будьте вы, злодеи мои, прокляты и в сем веце и в будущем."
180149,"У тебя неизлечимая болезнь, и ты сегодня умрешь."
180203,ао болезни-то своей ты никак позабыл.
180255,(Плачет.)
180267,(Плачет.)
180290,(Плачет.)
180583,"Когда другие веселятся или ко приятному препровождению времени изготовляются, тогда я обыкновенно печальнее, воображая себе, что меня судьбина к бедности и к унынию произвела на свет."
180713,"Не оттого ли уже вам неприятно мое сватанье, что вам противен сватальщик."
180867,"Ужели вы оставите свое подозрение, когда я вам ясно покажу, что я вашей сожительницы и помышлением не коснулся?"
180937,И сердце томное крушится и страдает!
180977,Бесплодными в сердцах досады оставляем
181046,Лежит оружия поднесь в дубровах темных.
181104,"Где алчущая смерть, когда она разит,"
181115,"Увидишь ты меня среди воинска гнева,"
181140,"Не много плачь о мне, не много сожалей,"
181147,Коль жизни моея дни адской мукой стали?!
181215,Скажи мою болезнь и всё смятенье ей.
181252,Где горький долг велит мне слезы проливать
181253,"И, утоляя гнев творцов судеб несчастным,"
181254,Просить конца бедам со стоном повсечасным?
181262,"Я б сыну твоему, творцу нам злой напасти,"
181275,"И, если думаешь, что смерть сего тяжеле,"
181277,Каким ударом рок несчастного сразил?!
181314,Мое мучение жесточе твоего.
181317,"Оставь суровое ты мнение свое,"
181329,"В несчастный день я стал тобою вспламенен,"
181336,Когда с твоим мечем здесь грозна смерть летала.
181356,Что ты жесточе всех тиранов мя терзаешь!
181393,"Неблагодарный князь и дерзновенный раб,"
181404,И в воздаяние вражду я вижу ныне.
181414,Или мучения при смерти ты не чаешь?
181425,"Изменником своим, преступник, ты обманут,"
181449,Которы мерзкою изменою открылись.
181519,Что я за смерть его не дам богам ответа.
181525,"Смерть косу вознесла, разверзся адский зев."
181533,И мысль от ярости мя к жалости влечет.
181574,"Умрет на площади... Не медлите, разите,"
181575,Спасите мой живот иль смерть мою отметите!
181596,"Ты — вечно пленница, я — к смерти осужден."
181597,Ты к смерти осужден?! Мой брат умрет поносно?!
181605,От плачущих сих глаз он образ свой скрывает
181634,"Но страх меня объял, дрожу и трепещу."
181639,"«Разверзлась бездна бед, а ты еще не рвешься!"
181645,"Отъяти мой живот поносна смерть спешит,"
181657,Гони свою тоску! Уныния беги
181663,"И если слабости безвинной ненавидишь,"
181666,"Смотри на смерть мою без стона и без слез,"
181706,"Оскольд выводится прияти смертну казнь,"
181717,А ты не приводи чрез просьбу в гнев себя:
181773,"Тобой наш пал престол, тобой, жестокий, я"
181779,"Все грусти от тебя, несчастная, имею."
181789,"Ты рвешься, а меня еще жесточе рвешь."
181791,О горькие часы! Болезни выше силы!
181796,"Предвозвестил ты смерть, жестокий, в сем ответе."
181829,"Коль, варвар, я тебя бессильна умягчить,"
181846,Не спорю больше я с своею лютой частью:
181881,"Противься! Разорви, преступник, узы те,"
181940,"Когда в ужасный час кровава брань горит,"
181949,"Но в крайности умрет, пренебрежет мой стон."
182001,"Нет робости во мне, твоя бессильна речь."
182023,"Неблагодарная! Во мне отца ты зрела,"
182035,"Я вижу то, что мне твой гнев приготовляет:"
182078,С мученьем умереть.
182090,"Смотри, в какие ты меня беды ввела!"
182127,"Не вображаючи моих жестоких вин,"
182135,"А ты, мучительный, печальный вид очам,"
182138,"Не плачь о том, чего переменить не можно!"
182172,"Тоской, стенанием и тьмой мучений сих,"
182183,"Мой князь, ты мной, ты мной, несчастный, умираешь;"
182212,"Но, ах, уже минут оставших ненавижу"
182215,Коль брань сию Олег несчастно окончает
182222,В жестокой не хочу остаться я вине.
182228,"Когда Оскольда ты от смерти мог избавить,"
182249,"Коль намеряешься ты сам себя убить,"
182254,В презрении умреть к твоим одним слезам.
182332,"Жестокий Ростислав,"
182355,"Когда страдаешь ты, и я тогда страдаю"
182369,Прежалостнейший вид! Смертельный сердцу яд!
182374,Могу ль не плакать я?!
182414,"А ты, сестра моя, не плачь, не плачь о мне,"
182430,"Прерви, плачевный день, и мой несчастный век!"
182524,"Смотри ты, отче мой, на мой печальный зрак."
182562,"Уставы древние в презрение ниспали,"
182566,Коликое число смерть россов пожирала!
182581,Но только отвратить несчастливых беды.
182615,"А мне, ах! бедственно, увы! и смертно слезно."
182628,"Вини безумие, что хочешь ты вини,"
182654,И бедственный сей боль скорбящия души.
182660,"Не в одр пойду, во гроб, и там в пещерах мрачных"
182663,"Но я несчастная, не ведая, вещаю,"
182667,И представляют мне на скорби и мученье
182691,"Свидетельствуюсь им, размучен мысльми злыми,"
182723,Вы мне источники смертельный печали!
182749,"Хоть малу жертву дай во тьме душе моей,"
182752,"Владычествуй собой и менее страдай,"
182759,"Скончаем разговор, я паче им страдаю."
182831,"Кто хочет помнить долг, не может быти злобен:"
182904,И буду зреть ее подвластною тирану?
182924,Я вижу смерть мою в прельщающем мя взгляде.
182939,"Не ты, о государь, несчастней всех во граде,"
182944,И в безызвестии лютейшем мя оставил.
182948,Вся злого счастия им ярость обладает.
182973,Се злое таинство открылося уж мне:
183024,Что в самый тот злой час и дух мой прочь возмется.
183040,И больше много раз напасть твоей напасти.
183070,И плачущих рабов ты слезы отирал.
183081,"Какой, жестокая, совет ты мне даешь!"
183113,"Страдая за нее, когда он помнит то,"
183144,А слуху моему сей голос будет злобен:
183149,"Не обвиняй меня и ты, что горько плачу:"
183154,"Коль лютую напасть случаи навели,"
183201,"В безмерной ярости Синав меня злословит,"
183218,И все в отчаяньи на свете ненавижу.
183227,"С презренным, с выгнанным, с оставленным от всех!"
183273,"В мучительстве, во льсти, в лютейших сих двух ядах"
183280,"И долгом то зовешь, что ты меня губишь."
183300,Ко отвращенью бед нам дороги теперь...
183302,"А то забыла ты, коли ко ни страдаешь,"
183317,"Скрепивься ярости толикой уступлю,"
183348,"Оно погибель мне, тебе и стыд, и грех."
183354,"И представляя то, болезни умножаю."
183477,Жестоки времена! Несносная премена!
183510,"Невозмогущей сей разлуки злыя снесть,"
183520,Тебе несчастную любовницу вручаю.
183568,О злейшие минуты!
183600,О Трувор! покидай несчастные чертоги
183648,Противна им измена:
183653,С плачевной мыслию он город сей оставил
183700,"А я, кончался, на смерть его гляжу!.."
183701,Кончался?.. на что ты смерть воображаешь?
183702,"Ты сам меня, ты сам сей смертью поражаешь."
183709,"И преселюсь из мест, которых ненавижу,"
183746,"Оставь мою вину, что в случае жестоком"
183787,Представил ты меня тираном в сей стране
183788,"И злейшей фурией, изверженной из ада."
183792,"Каких и дикие в лесах не знают звери,"
183823,О продолжители злой горести моей!
183895,(Указывая на плачущую Ильмену.)
183896,(плача)
184350,"Завсегда так презираешь, о! увы! моих злых бед!"
184412,"Хотя тебя на баталии убьют, но имя твое век в истории останется, и будешь в истории жить вечно."
184590,"Дурака никогда не научишь. А шуму как не быть, когда дураки в доме."
184632,"Я кликала и малого, и девку и насилу их докликалась. Хотела было Розмарина за этим послать, а не докликався их и заболтаяся и с ними и с дураком, и позабыла то, зачем их кликала."
184673,Дура! Когда ты меня пьяного видела?
184794,Кто под бродягу подделаться умеет?
184857,"Думают о нем то, что он сумасшедший."
184880,О дево! Несчастная дево!
185009,"Всякие, — видишь, подозрения."
185429,"Ему тоже жить надо, долги есть."
185430,Долги подождут.
185464,". Кастьян Кастьянович, — не зудите их; они вам зло сделают: — плюньте."
185495,". Оно находится у нас на рассмотрении и несколько залежалось. Не взыщите. Дел у нас такое множество, что едва хватает сил. Со всех концов отечества нашего стекаются к нам просьбы, жалобы и как бы вопли угнетенных собратов; дела труднейшие и запутаннейшие. Внимание наше, разбиваясь на тысячи сторон, совершенно исчезает, и мы имеем сходство с Титанами, которые, сражаясь с горами, сами под их тяжестью погибают ."
185534,"Нет — она не говорила: моя ошибка.... Богом уверяю вас, не говорила!.. Она сказала: это была ошибка.... то есть все это сделалось и случилось по ошибке."
185653,"Как ему и не ныть, матушка. Было на землю нашу три нашествия: набегали Татары, находил Француз, а теперь чиновники облегли; а земля наша что? и смотреть жалостно: проболела до костей, прогнила насквозь, продана в судах, пропита в кабаках, и лежит она на большой степи неумытая, рогожей укрытая, с перепою слабая."
185742,Опять не туда: до вашей смерти опять никому дела нет.
185800,"Кто страдает, тот и стонет, Ваше Сиятельство."
185871,". Ваше Сиятельство, Ваше Сиятельство — сделайте милость — у них головная рана — они в голову ранены...."
185880,". Каков?!.. Ведь это бунт! — Каковы гуси! вот мы говорим провинция, — нет вон как в провинции-то поговаривают. Да он сумасшедший, он помешан...."
185895,"То-то, чтоб они у меня вреда не причиняли! Никак!.. Так что ж, он помешан, что ли? Он под Можайском в голову ранен? —"
185908,"Дошло до полиции, и по рапорту Квартального возникло следственное дело; а Квартальный этот, изволите видеть, сам присутствовал при ужаснейшей сцене; Кречинский чуть его не убил, ибо силач необыкновенный и характера самого буйного."
185952,"И приступу нет. Один раз так на меня глянул, что я и оттупился; черт, мол, с тобой."
185991,Ай!!.. Стойте!!.. Вы моей смерти хотите!..
186011,". Не плачьте, папенька, не крушитесь; смотрите, я покойна. Я знаю: вина этой беды не во мне, не в сердце моем; а такая беда не бесчестит и книзу не гнёт — а подымает выше.... и на такую гору, где уже ничьё жало не язвит...."
186070,"Сколько вы, батюшко, нехватки-то сказали?"
186110,"Голубчик вы мой.... ....не беспокойте себя.... ради Бога, не беспокойте.... ну для меня. Иван Сидоров, ты, смотри, с нами."
186119,"Нет, нет, ничего не случилось — а я боюсь только! — он очень слаб."
186199,Что это?.. а?.. здесь.... здесь.... грабят!.. Я вслух говорю — грабят!!!
186251,"Вероятно, как бывало в старину: Бурцев, буйный забияка.... Впрочем, он под Можайском в голову ранен, и рана-то давняя — так у него, знаете, бессвязность этакая в речах и.... и.... ....и...."
186278,По долгу службы должен всегда быть в видимости.
186334,". Смеетесь теперь, — не плакать бы после! Ведь я тихой смертью изведу.... знаете...."
186695,плачет
186700,(Плачет и кашляет.)
186701,горько плачет
186702,плачет
186910,Исчезает под бумагами и кричит глухим голосом.
186955,Лидочка бросается к отцу на шею.... оба плачут.
187228,отступает с ужасом
187270,"В самом деле похоронить… Пропали у меня секретнейшие бумаги, — стало, украдены — украдены кем?! Им!! И вдруг умер! Нет ли тут еще какой-нибудь мерзости?! Делать нечего — похоронить его — и потом отыскать, во что бы то ни стало, отыскать эти бумаги!.. Господа, — что же нам делать? Видите: почти скандал; похоронить нечем; — пожалуй, в городе узнают — скажут: с голоду умер; — товарищи оставили; — начальство не пеклось; — нехорошо — даже и публика не оправдает."
187300,"Подойди сюда, бедная женщина! Ты сирота?"
187316,"Точно с моих плеч свалилась целая гора грязи, помоев и всякой падали."
187363,"Сетовать изволите, ваше превосходительство, слугу потеряли, потерю ощутили."
187485,"Стало, и имущество пропало? Это — это катастрофа!!"
187618,"А что? а?.. я ничего не понимаю. Держи, держи его, бездельника!.. Нет сомнения. Копылов умер. Умер от апоплексии! Умер в деревне Разгильдяевке, взрезан и в землю зарыт!!"
187666,"Врешь, адская душа! Он умер. Вот бумаги — умер, выпотрошен и в землю зарыт! Крути!.."
187707,"О, проклятый болтун! ступай к черту!"
187736,"Именно, ваше высокородие, палка! Постой, старый черт, я тебя по плеши-то съезжу… И избирает он в голове вашей самое слабое место, да вдруг как кокнет."
187741,"Гм! Н-да, две смерти, обе скоропостижные; — неизвестное лицо — оборотень ли, вуйдалак ли, то ли, сё ли, а все-таки следствие; — стало, тут, кроме добра, ничего нет."
187751,Арестовано будто какое-то таинственное лицо и с большим шумом.
187762,"Помилуйте, — не только умер, а его еще взрезали, кишки выпустили, опять зашили, а там такую ему в брюхе смятку сделали, что он ее до второго пришествия не раскусит. Так это уже не смерть, а шабаш!.."
187850,"Ей-ей показывает. Был, говорит, змеею. Жало при себе имеет и яд жесточайшей силы. Вы, говорит, его освидетельствуйте, — генерала-то…"
187860,"Что холера? Что вы говорите: холера. Холера болезнь, и то вона какую жатву доставила — по сей час поминают; здесь оборотни, сосуны, вуйдалаки, то есть преступление: Сибирь и кандалы."
187944,"В показаниях сбилась, с преступником в сожительстве, не прикажете ли подвергнуть аресту?"
187953,"А! — частный пристав — частный пристав — а как он смел, частный пристав, меня беспокоить, а? как он смел?"
187957,Попроси их в темную.
187962,"Как в темную?! Стой! Вы! Эй! Стой! Зачем?.. Я протестую , я адрес!! У подножия престола… я у подножия."
188002,"Какая же обида? Обиды нет. Обида — произвол; а тут какой же черт произвол, когда моя необходимость… Ну не могу."
188035,"Ох… стой… Ох — спину сломали… ооо… черти!! палачи! вологоны проклятые, лукопёры… Ишь рыла-то здоровые уставили…"
188111,Что это?.. Стойте!.. опять в темную?!
188184,"На тебе, на!.. черт, дьявол, вурдалак проклятый!.. Кровь ты мою высосал!!"
188187,"Комната: в средине дверь в прихожую, направо дверь в кухню и на черный выход, налево постель за ширмами; беспорядок. Тарелкин входит, неся с собой всякое имущество. Сильно озабочен; расставляет мебель."
188246,(привскакивая от боли).
188248,(привскакивают и коробятся от боли.).
188272,Все плачут.
188571,Перемена декораций. Частный дом. Зал. Столы. Прямо против зрителя вхожая дверь. Направо дверь в темный коридор. Налево дверь в присутствие.
188755,Качала режет Шаталу — Шатала Пахомова — Пахомов вскидывается на воздух и валится на Расплюева. Они падают один на другого и катятся по полу. Шум и смятение.
188775,"Те же, из темного коридора медленно входит Чванкин."
188884,"Этакий дурак! Вот дурак-то! Ну как же можно, глупая рожа, чтобы сперва звонить, а потом доложить!"
189001,"Не порок-то, не порок, а уж в высшем обществе ему не быть. Ведь непременно подцепит Лидочку вальсировать! Танцует плохо, того и гляди, ляпнется он с нею со всего-то маху, — ведь осрамит!"
189032,"Ах, тетенька, мне плакать хочется."
189366,"Боже ты мой, боже мой! что ж это такое? Вот, батюшки, происшествие-то! Голова, поверите ли? Вот что… Деньги… карты… судьба… счастье… злой, страшный бред!.. Жизнь… Было времечко, было состояньице: съели, проклятые… потребили все… Нищ и убог!.."
189380,Чем же я пустая голова? За что вы меня каждодневно ругаете? Господи! что за жизнь такая!
189562,Ведь в тюрьме умрешь.
189572,"Ох, ох, ох! Оставь! смерть моя… смерть!.. Оставь… ах, батюшки… батюшки…"
189574,"У, ах, тьфу, тьфу! А! что бы вы думали? ведь он, дурак, рад до смерти задушить. А, третья! Ей-ей, третья! Судьба! Судьба! за что гонишь? За что гон… Нет, каков леший! рожа, рожа-то какая! Стал опять в дверях, как столб какой; ему и нуждушки нет. Ох, ох, ох, ох, ох! А время идет! идет время! И сюда, может, уж идут! А я в западне! Молчать должен, ждать беды! Тюрьмы!! наказания ждать и молчать!! Господи боже! как томит сердце!.. ноет как! вот здесь какая-то боль, духота!!! Детки мои! голы вы, холодны… Увижу ли вас?.. Ваня, дружок! Ай!.. вот они!.. вот они!.. Полиция в доме, полиция!! Идут!!! Ух!! ух!!"
189736,"Англичане! хе, хе, хе! Помилуйте! да от кого вы это слышали? Какая там агрономия? все с голоду мрут — вот вам и агрономия. Ненавижу я, сударь, эту нацию…"
189765,"Да примеров много! Вот что страшно! Что мудреного, что под сермягою — черная рубаха; нет! вот как под фраком-то черная рубаха… грязь…"
189769,"Мошенник-то тоны задает. Ха, ха, ха!"
189907,Боль?.. Отчего же это?
189945,"Да ведь это зверь! ведь он зверь! уйдет! Держи! Моих шесть тысяч за стекло выдано, за фальшивую булавку! Подлог!.. В тюрьму его, в тюрьму!.."
190006,(Кидается ей на шею и плачет.)
190124,(Плачет.)
190360,Садится на чемодан и плачет.
190380,Плачет. Удар звонка.
190466,"(оставив кресла, раскланивается и конфузится)."
190634,Глухим голосом.
190790,"Ждал из Литвы, а сам дрожал от гнева;"
190962,"В сравненье с ним? Что значат мор и голод,"
191081,Невольный грех свой! Не хотел убить ты
191088,Нет – я убил его нарочно! Навзничь
191104,И злые козни недругов моих!
191138,"Мучитель я! Мой сын, убитый мною!"
191232,"Убитых будет тысяч до пяти,"
191237,С начала облежания убито?
191274,«Твои упреки – басни пьяных баб!
191515,А от грехов и темных дел его
191549,От голода открылись мор и бунт;
191776,В долгах сидит по шею; правежом
191778,Послужит нам – долги его заплатим;
191901,Ты лезешь за ножом? Не беспокойся!
192000,"Беда, и только! Словно дикий конь,"
192162,"Ты видишь, я не плачу – но скажи,"
192326,"Смертельный бой на саблях учиним,"
192372,"Повесить их! Смерть всякому, кто скажет,"
192385,Отсыпь хоть в долг! О Пасхе заплачу –
192467,Еретику в обиду злому дали!
192478,Пророчил гибель русскому народу
192518,Антихрист он! Всех наших бед заводчик!
192565,От смерти спас он?
192891,"И о войне, которую оставишь"
192909,"Зане же Каин Авеля убил,"
192946,"Иван, мой сын! Мой сын, убитый мною!"
192976,Свой слух и зренье суете мирской
193028,Шатается; враги со всех сторон
193048,"Он мной убит за то, что захотел"
193108,"Уже давно я смерти жду, мой сын!"
193115,И проникал в глухое подземелье
193195,"Но, государь, ты слышишь: бунт, и голод,"
193315,"Случилось то, чего боишься ты,"
193402,Темны его приметы.
193416,Приказываю вам под смертной казнью
193435,Часы бегут. Безумьем Иоанна
193440,"Умри сегодня этот зверь, сегодня ж"
193458,"Зловещее, загадочное слово:"
193459,"«Убит, но жив»! Кем будет он убит!"
193463,"Я словно в бездну темную гляжу,"
193476,"Не плоть одна страдает – болен дух,"
193626,Потеху птичью и звериный бой.
193639,"Пошлем княжне. Лазорев темный яхонт,"
193714,"Я им скажу: «Не плачьте, я утешен,"
193753,Ха-ха! Дурак не слишком глуп сегодня!
193807,Убить пришел! – Изменник! – Палачей! –
193833,"Беспомощен лежишь ты, недвижим,"
193909,Чтобы не все пропало! Злое семя
194038,Падает в изнеможении в престольные кресла.
194175,"Входит шут. За ним толпа скоморохов в странных нарядах, с гудками, волынками, сковородами и разной звонкой посудой."
194182,"Иоанна вносят на креслах. Он в халате; лицо его изнурено болезнью, но выражает торжество. Кресла опускают среди палаты, и перед ними ставят небольшой треугольный стол. За Иоанном входят Годунов, Мстиславский, Шуйский и другие бояре, кроме Захарьина."
194343,"«Аринушка,— сказал он,— ты не плачь,"
194383,"На трудный долг! Да просветит меня,"
194479,"Мы дать отпор, безбожному Махмету,"
194528,Уже забыть вражду с Москвою. То
194697,То клевета! Тебе сказал неправду
194849,Прочь от меня притворство и обман!
195086,"Нет, лишь боязнь твоей коснуться раны"
195095,"Великого, ужасного греха,"
195122,Твой приговор жесток.
195186,Мрачны картины первых лет моих:
195375,"Кто б ненавидел более татар,"
195498,Есть чем тревожиться! Возникнул слух:
195532,"То слух пустой; рассеется он скоро,"
195549,Преступником в глазах народа царь
195604,Болтает люд! По смерти королевы
195886,Меня бродяга изменить заставит
195891,Когда к нему я темной шел стезею?
195933,Того пока мы вора назовем.
195940,"Негодному, беспутному бродяге;"
196001,Послал бы вас; но с этим темным вором
196038,Но если злая мне необходимость
196039,Велит карать — я жалость подавляю
196040,И не боюсь прослыть жестоким.
196062,Но что с тобой? Ты плакала?
196084,Ты стал жесток…
196093,Зачем твой гнев? Чего боишься ты?
196094,Тебя в убийстве гнусном обвиняют?
196096,Ты отвечать на эту клевету!
196101,Неведомый воспользовался вор
196119,"Что не его убили, но другого,"
196135,Но Дмитрий мертв! Он прах! Сомнений нет!
196138,Забудь о нем. В Димитриевой смерти
196186,"Не мнишь ли ты, он слухам"
196201,Те слушают; сомнение на них
196205,Я запретил тебе напоминать
196257,"Старался вор склонить его, но он"
196272,"Чтоб вешали изменников! Чтоб всех,"
196273,"Кто лишь помыслит к вору перейти,"
196293,Он старше всех. Голов там больно много.
196347,Дай всякого врага и супостата
196412,Пускай казнит; мешать ему не надо.
196599,"И казни те жестокие — все, все"
196664,"Чтоб эту скорбь, чтоб эту злую боль"
196678,"Да, он жесток во гневе!"
196689,Разъединить чужое преступленье
196732,Не бранью мстить ты должен! На Руси
196772,"Убийцы дочь, на бой я вызываю!"
196925,"Еретик злой, расстрига, чернокнижник"
196926,"И явный вор, Отрепьев Гришка, Бога"
196970,И ведомый еретик тот и вор
197009,"Четырнадцать я лет все плачу, плачу,"
197012,"Доколь дышу, все плакать, плакать буду"
197031,"Идут! Меня забила дрожь, и холод"
197035,Исполни мне — изгладь печаль с лица —
197119,Его убитым не видала?
197122,"Могла ль его убитым видеть я,"
197123,Когда убит он не был?
197196,"Не мысли ты, что до Москвы без боя"
197197,"Дойдет тот вор! Нет, он лишь чужеземцев"
197228,Ты б царствовал теперь! Но ты убит!
197229,"Убит мой сын! Убит, убит мой Дмитрий!"
197270,Что преступленье некогда свершил
197286,"То не беда, а дерзость,"
197299,"И казни злой тебе не миновать,"
197306,Во монастырь оплакивать свой грех
197329,Тот наглый вор?..
